chunk_id,content_id,comment_id,title,channel_name,comment_text,comment_likeCount,published_at,source_file,extraction_status,extraction_error,pi_detected,pi_stage,pi_confidence,pi_evidence_text,pi_brand,pi_brand_source,pi_is_lost_sale,un_detected,un_need_type,un_feature_area,un_need_text,un_brand,un_brand_source,un_intensity,qs_is_question,qs_question_type,qs_topic,qs_normalized_question,qs_is_content_gap,qs_brand,qs_brand_source
PIXcWAnUJl8_UgyINe--nFv-xwcGjIR4AaABAg,PIXcWAnUJl8,UgyINe--nFv-xwcGjIR4AaABAg,New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA,Agriculture INDIA,-2 all rounder review please give,1,2026-05-10T05:49:54,YouTube Comments New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA.xlsx,success,,False,none,0.0,,,,False,True,content_gap,all rounder review,all rounder review please give,New Holland,video_title,low,True,content_request,,Please provide an all rounder review,True,New Holland,video_title
PIXcWAnUJl8_Ugyf3TeRQisdl5lVl954AaABAg,PIXcWAnUJl8,Ugyf3TeRQisdl5lVl954AaABAg,New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA,Agriculture INDIA,Performance video,0,2026-05-25T17:15:23,YouTube Comments New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA.xlsx,success,,False,none,0.0,,New Holland,video_title,False,False,none,,,New Holland,video_title,none,True,content_request,,Can you make a performance video?,True,New Holland,video_title
PIXcWAnUJl8_UgyzL5MzCnwG2rXmOEF4AaABAg,PIXcWAnUJl8,UgyzL5MzCnwG2rXmOEF4AaABAg,New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA,Agriculture INDIA,Bro swaraj 855 new model protech review,2,2026-05-08T09:58:10,YouTube Comments New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you review the new Swaraj 855 Protech model?,True,Swaraj,comment
PIXcWAnUJl8_Ugz2qIoQ1e8quNExdKN4AaABAg,PIXcWAnUJl8,Ugz2qIoQ1e8quNExdKN4AaABAg,New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA,Agriculture INDIA,Please upload a Mahindra nova 605 ps 2wd customer review,1,2026-05-08T12:11:09,YouTube Comments New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA.xlsx,success,,False,none,0.0,,,,False,True,content_gap,customer review,upload a Mahindra nova 605 ps 2wd customer review,Mahindra,comment,low,True,content_request,,Can you upload a Mahindra Nova 605 PS 2WD customer review?,True,Mahindra,comment
PIXcWAnUJl8_Ugz7-WkvNalvJ40Evb94AaABAg,PIXcWAnUJl8,Ugz7-WkvNalvJ40Evb94AaABAg,New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA,Agriculture INDIA,5510 turbo BRO,0,2026-05-25T05:09:50,YouTube Comments New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
PIXcWAnUJl8_UgzGKApfrE61G2TREAF4AaABAg,PIXcWAnUJl8,UgzGKApfrE61G2TREAF4AaABAg,New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA,Agriculture INDIA,Bro new holland 5620 review or feedback please,0,2026-05-13T17:39:10,YouTube Comments New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA.xlsx,success,,False,none,0.0,,New Holland,video_title,False,False,none,,,New Holland,video_title,none,True,spec_inquiry,,What is the review or feedback of the New Holland 5620 tractor?,True,New Holland,comment
PIXcWAnUJl8_UgzKfhAo9cFw3upiU414AaABAg,PIXcWAnUJl8,UgzKfhAo9cFw3upiU414AaABAg,New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA,Agriculture INDIA,"4510 is coming next week, 47 10 FPT engine is coming, order if you want, it will come to Vangikalam soon",1,2026-05-08T15:06:11,YouTube Comments New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA.xlsx,success,,True,dealer_inquiry,0.8,"order if you want, it will come to Vangikalam soon",New Holland,video_title,False,False,none,,,,,none,False,none,,,False,,
PIXcWAnUJl8_UgzqKF4vtd-zsqtfD3l4AaABAg,PIXcWAnUJl8,UgzqKF4vtd-zsqtfD3l4AaABAg,New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA,Agriculture INDIA,New Holland 3230 4x4 45hp ivaco engine review please 👍,0,2026-05-11T09:06:59,YouTube Comments New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA.xlsx,success,,False,none,0.0,,New Holland,comment,False,False,none,,,New Holland,comment,none,True,spec_inquiry,,What is the review of the New Holland 3230 4x4 45hp ivaco engine?,True,New Holland,comment
PIXcWAnUJl8_Ugzu_PwX3pnhKDXVLn94AaABAg,PIXcWAnUJl8,Ugzu_PwX3pnhKDXVLn94AaABAg,New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA,Agriculture INDIA,👌👌👌,1,2026-05-08T16:12:54,YouTube Comments New Holland 4510 Excel 4wd and 2wd Tractor full review  New launch  Agriculture INDIA.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
So_HXtBUx_Y_Ugw58PJ2YeHkEdsjy9N4AaABAg,So_HXtBUx_Y,Ugw58PJ2YeHkEdsjy9N4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,"Sonalika is good to buy. Or DI Massey 241, whichever you find better in average for plowing.",1,2025-11-30T12:35:34,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,True,consideration,0.8,Sonalika is good to buy,Sonalika,comment,False,True,product_complaint,engine performance,"If the soil is hard, it will get stuck",Massey Ferguson,comment,low,False,none,,,False,,
So_HXtBUx_Y_UgxD_PRAbzaM2nvtgEN4AaABAg,So_HXtBUx_Y,UgxD_PRAbzaM2nvtgEN4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,It's running in 3 Nambiar lo.,2,2025-11-25T13:58:27,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
So_HXtBUx_Y_UgxGhVN92BCeO4rcDqx4AaABAg,So_HXtBUx_Y,UgxGhVN92BCeO4rcDqx4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,It has arrived in Nepal sir❤️😂,0,2026-01-23T15:05:55,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
So_HXtBUx_Y_UgxTCpA2ByZZcCXgq9J4AaABAg,So_HXtBUx_Y,UgxTCpA2ByZZcCXgq9J4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,"Bro, I want to buy a tractor. Sonalika 734 Sikander vs Sonalika DI 35 Power Plus Sikander, which one should I take? Help me.",0,2025-11-23T15:38:06,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,True,consideration,0.8,I want to buy a tractor,Sonalika,comment,False,False,none,,,,,none,True,comparison_inquiry,,Which tractor should I choose between Sonalika 734 Sikander and Sonalika DI 35 Power Plus Sikander?,False,Sonalika,comment
So_HXtBUx_Y_UgxVY_4jzerOihkIRGp4AaABAg,So_HXtBUx_Y,UgxVY_4jzerOihkIRGp4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,Can a 7-foot superseeder be operated?,0,2026-01-29T04:41:30,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,usage_inquiry,,Can a 7-foot superseeder be operated with this tractor?,False,Sonalika,video_title
So_HXtBUx_Y_UgxycO4F8g8oKVRlOL94AaABAg,So_HXtBUx_Y,UgxycO4F8g8oKVRlOL94AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,"Bro, Swaraj 744 XT & Sonalika DI 745, if you are getting both at the same price, which one should you take? Please suggest honestly 🙏🏼🙏🏼",0,2025-12-08T14:53:08,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,comparison_inquiry,,Which tractor should I choose between Sonalika DI 745 and Swaraj 744 XT if they are priced the same?,False,Sonalika,comment
So_HXtBUx_Y_UgyXCpqZjmkuMg0_CBZ4AaABAg,So_HXtBUx_Y,UgyXCpqZjmkuMg0_CBZ4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,"This is not the one you think, this is 3.5 liter engine capacity.............",3,2025-11-25T15:27:41,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,False,none,0.0,,,,False,True,product_complaint,engine performance,This is not the one you think,Sonalika,video_title,low,False,none,,,False,,
So_HXtBUx_Y_UgyYkIkbkcB8dhmWJrx4AaABAg,So_HXtBUx_Y,UgyYkIkbkcB8dhmWJrx4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,"Sonalika Sikandar 55, 4 cylinder. Give the details.",1,2025-11-25T00:17:58,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,spec_inquiry,,What are the details of the Sonalika Sikandar 55 with 4 cylinders?,True,Sonalika,comment
So_HXtBUx_Y_UgycSVLn1svOfRfN9eh4AaABAg,So_HXtBUx_Y,UgycSVLn1svOfRfN9eh4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,I have been driving it for 14 years.,2,2025-11-25T14:02:52,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
So_HXtBUx_Y_UgzWA5RGb7UcQCk0-5Z4AaABAg,So_HXtBUx_Y,UgzWA5RGb7UcQCk0-5Z4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,"I want to buy a tractor, 745 DI e3.5 liter one is not available in my area. When will it be available in my area?",1,2025-11-23T15:10:10,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,True,consideration,0.8,I want to buy a tractor,Sonalika,comment,False,True,parts_availability,availability,745 DI e3.5 liter one is not available in my area,Sonalika,comment,medium,True,availability_inquiry,,When will the Sonalika 745 DI e3.5 liter tractor be available in my area?,False,Sonalika,comment
So_HXtBUx_Y_Ugztt_DlFwXsxPd75uB4AaABAg,So_HXtBUx_Y,Ugztt_DlFwXsxPd75uB4AaABAg,Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr,Kumar Group,"In use, it consumes 6 to 7 liters.",0,2025-11-25T14:00:55,YouTube Comments Sonalika 745 3532cc New Model Vs Swaraj 744Xt Ownership Review In Bulandshahr.xlsx,success,,False,none,0.0,,,,False,True,product_complaint,fuel efficiency,consumes 6 to 7 liters,Sonalika,video_title,low,False,none,,,False,,
s1aBoKfRLbE_UgwNacFr6kSedgpPv6V4AaABAg,s1aBoKfRLbE,UgwNacFr6kSedgpPv6V4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,"How much will the kit cost? Yes, I am just joking, like always. 😂",0,2025-12-19T10:59:41,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
s1aBoKfRLbE_UgwppYGZjDrGGPXJp4d4AaABAg,s1aBoKfRLbE,UgwppYGZjDrGGPXJp4d4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,"Brother, Powertrec 439 vs Swraj 733fr.",2,2025-10-30T02:09:28,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,comparison_inquiry,,What is the comparison between Powertrac 439 and Swaraj 733fr?,False,Swaraj,comment
s1aBoKfRLbE_UgwpqpIucJjMQfIMUy94AaABAg,s1aBoKfRLbE,UgwpqpIucJjMQfIMUy94AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,"Ram Ram brother, make a video of New Holland 3230 with price, the 45 hp one.",0,2025-11-12T15:45:37,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you make a video of the New Holland 3230 with its price?,True,New Holland,comment
s1aBoKfRLbE_Ugx0UoSYkn9cJax9O3h4AaABAg,s1aBoKfRLbE,Ugx0UoSYkn9cJax9O3h4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,"Brother, please make a video of Massey 5118 4x4 with price.",0,2025-11-01T16:26:28,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you make a video of the Massey 5118 4x4 with its price?,True,Massey Ferguson,comment
s1aBoKfRLbE_UgxI3Opjhs2XUYrip9F4AaABAg,s1aBoKfRLbE,UgxI3Opjhs2XUYrip9F4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,Please.,0,2025-10-29T13:49:24,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
s1aBoKfRLbE_UgxTAClAKjtFraMlL5R4AaABAg,s1aBoKfRLbE,UgxTAClAKjtFraMlL5R4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,Good 👍,0,2026-01-03T05:31:46,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
s1aBoKfRLbE_Ugxc3wmyIOYncbiE4Q14AaABAg,s1aBoKfRLbE,Ugxc3wmyIOYncbiE4Q14AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,"Brother, make a video of Sonalika DLX 60.",0,2025-10-29T14:05:04,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you make a video of the Sonalika DLX 60?,True,Sonalika,comment
s1aBoKfRLbE_UgxerhvWTlgkDrNibah4AaABAg,s1aBoKfRLbE,UgxerhvWTlgkDrNibah4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,Nice review ❤️,0,2025-10-29T11:31:40,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
s1aBoKfRLbE_UgyxWKegy5dOfxsDVJt4AaABAg,s1aBoKfRLbE,UgyxWKegy5dOfxsDVJt4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,👌,0,2025-10-29T14:07:36,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
s1aBoKfRLbE_Ugz-IeDIF7_YvcL9eDN4AaABAg,s1aBoKfRLbE,Ugz-IeDIF7_YvcL9eDN4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,"The tractor is very good, low diesel consumption, full power.",0,2025-11-03T04:41:45,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
s1aBoKfRLbE_UgzIkmtbyuSbm5fpBCh4AaABAg,s1aBoKfRLbE,UgzIkmtbyuSbm5fpBCh4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,"How much will 745 cost on road, brother?",0,2025-10-29T15:33:28,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,True,dealer_inquiry,0.8,How much will 745 cost on road,Sonalika,comment,False,False,none,,,,,none,True,price_inquiry,,What is the on-road price of the Sonalika 745?,False,Sonalika,comment
s1aBoKfRLbE_UgzbCT-pRxVRFybAgU94AaABAg,s1aBoKfRLbE,UgzbCT-pRxVRFybAgU94AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,🎉🎉😢,0,2025-11-27T18:39:05,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
s1aBoKfRLbE_UgzqBo5mmrHpIVFHFq94AaABAg,s1aBoKfRLbE,UgzqBo5mmrHpIVFHFq94AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,What is its mileage?,2,2025-10-29T13:30:33,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,What is the mileage of the Sonalika Di 35 Shiknder?,False,Sonalika,video_title
s1aBoKfRLbE_UgzxMu7MPfxCwPtIxvl4AaABAg,s1aBoKfRLbE,UgzxMu7MPfxCwPtIxvl4AaABAg,Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price,Do bhai 790,"Brother, make a video of Indnoform tractor 2042.",0,2025-10-29T13:49:00,YouTube Comments Sonalika Di 35 Shiknder New Model 2025 Full Features Review With Price Sonalika 35 GST drop price.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,True,content_request,,Can you make a video of the Indnoform tractor 2042?,True,,
wYh89qdkgkA_Ugw6dhnunCUQlym7j754AaABAg,wYh89qdkgkA,Ugw6dhnunCUQlym7j754AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Brother, the most important thing is what will be the diesel average",2,2024-11-23T14:09:29,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,True,content_gap,fuel efficiency,what will be the diesel average,Sonalika,video_title,low,True,spec_inquiry,,What is the diesel average of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,True,Sonalika,video_title
wYh89qdkgkA_Ugw8gXijoV9TXcIU_jh4AaABAg,wYh89qdkgkA,Ugw8gXijoV9TXcIU_jh4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Does this come in 4WD?,0,2025-09-10T21:19:48,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,Does the Sonalika DI 55 III Sikander DLX Multispeed Tractor come in 4WD?,False,Sonalika,video_title
wYh89qdkgkA_UgwKj4yeai5Pueww8_h4AaABAg,wYh89qdkgkA,UgwKj4yeai5Pueww8_h4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Tell me the engine cc,0,2024-11-30T14:01:34,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,What is the engine cc of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_UgwLrq_3nVxhkvsXC5J4AaABAg,wYh89qdkgkA,UgwLrq_3nVxhkvsXC5J4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Please tell the price once,0,2025-05-23T10:26:35,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,dealer_inquiry,0.8,Please tell the price once,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the price of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_UgwOxbmgiYUcF2_zfQh4AaABAg,wYh89qdkgkA,UgwOxbmgiYUcF2_zfQh4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Dry air filter is its feature,0,2025-08-08T11:48:45,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_UgwStz5WQbhblp9WwXF4AaABAg,wYh89qdkgkA,UgwStz5WQbhblp9WwXF4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Top top top ❤️❤️❤️❤️no one can compete with it,0,2025-10-27T14:24:54,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_UgwY2xlbqVs87j_ufrp4AaABAg,wYh89qdkgkA,UgwY2xlbqVs87j_ufrp4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,What is its minimum speed?,1,2024-11-24T16:40:34,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,What is the minimum speed of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
wYh89qdkgkA_UgwYU6oz6P4Se16i1v54AaABAg,wYh89qdkgkA,UgwYU6oz6P4Se16i1v54AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,There is nothing better than this.,0,2025-10-08T03:32:17,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,spec_inquiry,,Is the Sonalika DI 55 a tractor model for you?,False,Sonalika,video_title
wYh89qdkgkA_UgwaDCnziKPOkaieANt4AaABAg,wYh89qdkgkA,UgwaDCnziKPOkaieANt4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Very nice ❤️❤️❤️❤️,0,2025-09-05T18:14:54,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
wYh89qdkgkA_Ugwd3wRW_ChVMZ37JvB4AaABAg,wYh89qdkgkA,Ugwd3wRW_ChVMZ37JvB4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"If you keep talking like this, you people will never be able to compete with this tractor",0,2024-12-30T15:26:30,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,False,none,,,False,,
wYh89qdkgkA_UgwdhDz8Uj6i5AHNqMt4AaABAg,wYh89qdkgkA,UgwdhDz8Uj6i5AHNqMt4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,Hii,0,2024-12-08T03:15:06,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,,,False,False,none,,,,,none,False,none,,,False,,
wYh89qdkgkA_UgwgATpcAciniGlvqv94AaABAg,wYh89qdkgkA,UgwgATpcAciniGlvqv94AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,"Quickly tell, Bapu is asking again and again",0,2024-11-22T12:18:10,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,False,none,0.0,,Sonalika,video_title,False,False,none,,,Sonalika,video_title,none,True,availability_inquiry,,What is the price of the Sonalika DI 55 III Sikander DLX Multispeed Tractor in India?,False,Sonalika,video_title
wYh89qdkgkA_Ugwo3jpGCbME0wjzasp4AaABAg,wYh89qdkgkA,Ugwo3jpGCbME0wjzasp4AaABAg,Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi,Tractor Gyan,What is the price?,0,2024-11-24T08:47:49,YouTube Comments Sonalika DI 55 III Sikander DLX Multispeed Tractor REVIEW price in India सनलक सकदर Hindi.xlsx,success,,True,dealer_inquiry,0.8,What is the price?,Sonalika,video_title,False,False,none,,,,,none,True,price_inquiry,,What is the price of the Sonalika DI 55 III Sikander DLX Multispeed Tractor?,False,Sonalika,video_title
